-0.90840,0
-1.05453,0
-2.83120,0
1.30692,1
-1.71882,0
-0.41456,0
0.35802,0
0.46052,1
0.10104,1
-2.48370,0
-2.03092,0
-1.97367,1
0.06968,0
-1.27571,0
-0.51544,1
-2.74206,0
-0.77731,0
-1.84041,0
-0.87437,1
-1.05425,0
-2.16935,0
-1.31993,1
-0.03865,0
-0.76471,0
-1.03389,0
-1.49519,1
-0.27128,1
1.08342,0
1.71634,1
-1.68741,0
-1.06117,0
0.93191,1
0.33081,1
-1.91886,0
-1.03149,0
-2.27016,0
1.62498,1
0.79572,1
-0.34604,0
-0.16535,0
-0.30544,0
-0.61985,0
0.59400,1
0.87098,1
0.17494,0
2.16296,1
-0.71312,0
-0.26764,1
1.75941,1
0.07845,0
-0.23605,0
1.68444,0
-0.66857,0
0.45838,0
2.67635,0
-0.88872,0
1.84667,1
1.40997,1
1.85098,1
1.18998,1
0.36818,1
2.06078,1
-2.57142,0
-1.38586,0
1.32469,1
-0.79844,0
0.55632,0
0.83642,0
-2.23894,0
-0.11091,0
1.32448,1
-0.56055,0
-0.07660,0
-0.55009,0
0.69976,1
-0.53542,1
-2.12252,0
-1.21840,0
1.39388,1
0.48242,0
1.25396,1
-0.87971,1
-1.71027,0
-1.54565,1
1.75583,1
0.00655,0
-0.36993,0
1.45865,1
0.11933,0
2.34707,1
0.90695,1
-0.13914,1
0.69163,1
1.46519,1
-0.74932,0
1.26589,1
-1.75621,0
-1.17140,0
0.21571,1
2.60641,1
-1.29729,0
-1.75580,0
-0.49646,0
0.82017,1
1.34348,0
1.48167,1
-2.57960,0
-1.82021,1
0.08022,0
-0.33599,0
1.94284,1
0.98505,0
-0.64002,0
0.21701,0
0.85701,1
0.29299,1
1.27648,0
-0.72228,0
-0.58472,1
0.13823,1
-0.52489,0
0.92699,1
-1.98035,0
-3.00466,0
1.26574,1
-1.74353,1
-1.02518,0
1.71831,1
0.69643,1
-0.72354,0
2.04936,1
-1.17001,0
0.01540,0
1.97497,1
-1.00697,0
1.83530,1
-1.05593,0
-2.40298,0
1.10651,1
2.16535,0
-0.92135,0
-0.50247,1
0.71243,1
-2.36076,1
-1.83308,0
0.56903,0
1.13824,0
1.74197,1
-2.14393,0
-2.18641,0
0.83779,1
0.52402,1
1.08955,1
2.01178,1
-0.00105,1
-2.30597,0
1.08913,1
0.88423,0
2.58703,1
-0.40818,1
2.63811,1
0.07964,0
1.15083,1
0.58144,1
1.77567,1
-0.79617,0
-1.49831,0
-0.21360,1
1.83098,1
0.24368,1
-0.72961,1
1.17653,0
-1.96936,0
1.42577,1
-1.34065,0
-1.72115,1
1.60250,1
0.25745,1
0.26746,1
2.26808,1
0.23510,1
0.53178,1
1.07321,1
1.13905,0
-1.97387,0
0.49783,0
-2.49271,0
0.55640,0
0.87857,1
-2.11210,0
-0.31661,0
-0.85605,0
0.87042,1
0.94429,1
-2.24658,0
-1.20905,0
0.75867,1
1.25224,1
-0.79289,0
0.17372,0
-1.44820,0
1.54219,1
-1.30935,0
2.06768,1
-1.63379,1
-0.06807,0
-0.24458,0
0.02309,1
-1.36835,0
-1.39734,0
-0.43014,0
-0.75212,0
0.50593,1
-0.87823,0
0.84083,1
1.47389,1
-0.37352,0
0.18028,0
-2.15514,0
-1.50843,0
-0.11045,0
0.31533,1
2.34755,1
-0.60753,1
0.92054,1
-0.38264,0
-2.64308,0
-2.26555,0
0.60871,1
2.25328,0
0.50239,1
0.58542,1
-0.35179,1
1.29225,1
1.01914,1
1.10426,0
0.50805,0
-0.06359,1
-0.36773,1
0.11957,1
-0.45753,0
-1.76485,0
0.33076,1
0.00004,1
0.88297,1
-1.24346,0
0.65452,1
1.49906,1
-1.54320,1
1.71601,1
-0.24111,1
0.18462,0
1.35937,1
-0.61589,0
0.31689,1
0.23240,1
-1.55702,0
-1.73356,0
-0.81822,0
1.26203,1
-2.28507,0
0.09492,1
2.44120,1
-1.30594,0
1.42591,0
-1.24045,0
0.77179,0
-0.62335,1
1.28356,1
-1.67540,0
-0.34098,0
0.98621,1
-0.05992,0
1.34229,1
-2.09266,1
-0.89207,0
-0.39661,1
-1.73293,1
-0.46562,0
1.57456,1
1.14245,1
-2.29086,0
-0.50271,0
1.93345,1
-1.27592,0
-0.74704,0
-0.62678,0
3.04862,1
0.06982,1
1.64699,1
0.92490,0
-0.27469,1
0.48283,1
1.38406,1
1.69223,1
-1.00582,0
-0.82589,0
-0.25119,1
1.34400,0
1.23408,1
1.23603,1
0.97715,1
1.18718,1
0.36951,1
-0.67496,1
1.54143,1
-1.91390,0
-2.15263,0
-1.50896,0
-1.02219,0
-2.02252,0
0.76185,1
2.17351,1
0.52484,1
1.59454,1
0.29070,0
1.21734,1
1.82657,1
-1.22566,1
-0.78992,1
-1.13053,0
2.36732,0
1.50027,1
-2.44532,0
-0.35827,1
-0.21864,1
-2.02930,1
1.00666,1
-2.51931,0
1.25997,1
-0.97859,0
-1.71858,0
-0.00109,1
-2.00123,0
0.12871,0
0.63524,1
-1.51541,0
1.03134,1
0.75965,1
-1.08293,0
0.84531,1
1.01117,1
-3.11775,1
-0.11566,1
-1.01595,1
0.68506,1
-2.05210,0
-0.66457,0
-0.28081,1
0.71617,1
0.25521,0
-2.68008,0
0.24942,0
0.12102,1
-0.95822,0
-0.16254,1
3.73904,0
0.65904,1
0.71678,1
0.24511,1
1.35782,1
-0.67831,0
1.44462,1
-1.06470,0
-0.71524,0
0.63721,0
-1.48391,1
0.04012,1
-0.06676,1
0.72908,1
0.43574,1
1.06727,1
1.26307,1
0.26759,0
-0.14306,1
1.17314,1
-2.00268,1
1.10634,1
0.94129,0
0.77823,1
1.51366,1
0.98862,1
-0.31625,1
-1.67946,0
0.74908,0
0.50629,1
-0.45279,0
-0.90355,0
-0.69253,0
1.18423,1
0.54195,0
1.74170,1
1.58574,0
-0.04084,0
1.40710,0
0.32578,1
-0.72641,0
-1.17323,0
1.21570,1
-0.24158,1
