-0.81940,1
-1.12797,0
0.96125,1
-1.11570,0
0.98723,1
-0.71162,0
0.91269,1
0.89421,1
-1.04326,1
-1.10976,0
-1.17230,0
1.11403,1
1.10745,1
-1.12681,0
-0.85792,0
1.10532,1
-0.90390,0
-1.23900,0
-1.13523,0
1.03501,1
0.99319,1
1.06803,1
-0.64818,0
-1.05020,0
-0.74337,0
1.16992,1
-1.07993,0
1.21927,1
-1.36958,0
-1.30498,0
-1.32315,0
-0.79587,0
-1.06271,0
0.93145,1
1.02960,0
-1.09123,0
0.71471,1
1.00363,1
-1.48302,0
1.13683,1
-0.89639,0
1.08492,1
-0.74123,0
-1.13892,0
-0.86384,0
1.04076,1
1.03934,1
0.79164,1
-1.28854,0
0.99538,1
-0.82780,0
0.97443,1
0.97299,1
1.09195,1
0.88622,1
-0.53459,0
-1.21752,0
0.97517,1
0.93244,1
0.90416,0
1.01729,1
-0.80812,0
-0.75184,0
-0.79684,0
-0.77365,1
0.95660,1
0.96294,1
0.91404,1
0.96421,1
1.07830,1
1.14691,1
-1.10016,1
-1.17873,0
0.92759,0
0.86548,1
0.98307,1
1.05312,1
0.80367,1
-0.94907,0
-0.83178,0
1.17455,1
0.87711,1
-1.12371,0
0.97566,1
1.01680,1
-0.75136,0
-1.34280,0
0.96912,1
-0.99015,0
-0.99653,0
0.99489,1
0.96691,1
-1.03256,0
-0.71845,0
0.97350,1
1.12675,1
-1.15028,0
1.12932,1
-1.01836,0
-0.69339,0
-1.07670,0
-0.77657,1
-1.00128,0
-1.10853,0
1.08161,1
0.97274,1
-0.88308,0
1.13165,1
0.95956,1
-0.86666,1
0.90063,1
0.84205,1
-1.00217,0
-0.86635,0
-1.33294,0
-0.84843,0
0.95733,1
-1.19165,0
0.91488,1
-0.94883,0
-1.14757,0
-0.90908,0
-0.67014,0
-0.91093,0
1.07899,1
0.77753,1
0.93775,1
1.07693,1
-0.87313,1
1.04437,1
-0.89993,0
-0.81452,1
-0.85716,0
0.86960,1
-1.00294,0
1.07236,1
0.99611,0
-1.18377,1
1.00733,1
-1.02558,0
1.15929,1
1.15770,1
-1.18887,0
-1.06686,0
1.09558,1
-0.84699,0
-1.23095,0
1.14029,1
-1.27006,1
-1.31464,0
0.92125,1
0.88467,1
1.08821,1
1.08024,1
0.95589,1
-1.02350,0
1.18168,0
-1.17860,0
1.05546,1
1.03131,1
0.91529,0
-1.12241,0
-1.15157,0
-0.90316,0
1.08101,1
-1.62725,0
-0.94357,0
1.00793,1
0.97946,1
1.05307,1
0.96578,1
0.82293,1
0.82305,1
-0.83325,1
-1.39057,0
1.02071,1
1.02809,1
-0.88623,0
-1.32640,1
1.19312,1
-0.97806,1
0.87883,1
0.91281,1
-0.97169,1
0.89119,1
-1.11479,0
-0.82385,0
0.99350,1
1.10551,1
-1.30257,0
1.04615,1
1.07446,1
1.04460,0
0.94891,1
-0.87351,0
-1.28746,0
1.01668,1
0.90004,1
1.04782,1
0.90128,1
0.97225,1
-1.07628,0
0.83797,1
0.95797,0
1.06616,1
0.98604,1
-1.25152,0
0.95710,1
-0.91540,0
-0.90097,0
0.96944,0
-1.23218,0
-1.00200,0
0.89588,0
-0.74147,0
-1.34261,0
-1.00768,0
-0.72497,0
0.93845,1
0.81195,1
-0.94941,1
1.04039,1
0.86727,0
-1.14590,0
1.05175,1
1.10262,1
1.01479,1
1.16523,1
1.13738,1
0.79295,1
0.97409,0
-0.91327,0
0.90199,0
0.95768,1
-1.08129,0
0.93435,1
-0.92185,0
0.97352,1
0.84603,1
-0.95732,0
1.05871,1
-1.40160,0
1.00521,1
-1.22406,0
-1.10147,0
-1.00489,0
-1.08313,0
-0.75016,0
0.99599,1
0.97247,1
0.95367,0
1.13649,1
-1.02609,0
0.77534,1
1.10549,1
0.96063,0
-0.73345,0
1.00679,0
-0.79108,0
-1.26907,0
0.99226,1
-1.04158,0
1.04405,1
-1.01378,0
0.85481,1
0.70784,1
1.17997,1
-0.92373,0
1.02616,1
-0.80026,0
0.93709,1
-0.95945,0
-1.18702,0
-1.16274,0
1.05441,1
