-2.13564,0
-1.46062,1
-0.01183,1
-1.27956,0
1.24998,1
0.53082,0
-1.47292,0
0.04838,1
-2.52030,1
0.34838,1
-0.71743,0
-1.83872,0
-1.62605,0
-2.02392,0
0.79971,1
-0.70035,0
0.82375,1
0.45248,0
0.38071,0
-1.38998,0
0.99639,1
1.02802,1
-3.02299,0
1.24472,1
1.38012,1
0.82212,1
-1.05295,0
-0.48934,0
-0.83131,0
-1.29617,1
0.63785,1
1.52542,1
-0.65941,0
0.75744,1
1.52990,1
-1.28827,0
0.60061,1
1.28805,1
1.23205,1
0.89964,1
1.96920,1
1.01979,1
-1.63359,1
1.18351,1
-1.82807,0
0.89143,1
-1.46381,0
0.84039,1
-2.10412,0
0.92409,1
-2.92673,0
1.51115,1
-0.62939,0
0.99387,1
-1.22946,0
1.15089,1
1.34267,1
0.97195,1
-0.91790,0
0.73729,1
-1.32605,0
-1.00842,0
-1.58763,1
1.65225,1
-1.02970,0
-0.96681,1
-1.12875,0
-1.70341,0
-0.59116,1
0.78835,1
-1.18516,0
1.01774,0
-1.11671,0
0.72878,1
-1.94512,0
-0.57448,1
0.70219,1
-0.20183,0
-0.95048,0
1.79246,0
-0.69970,0
-1.86882,0
-0.79033,1
-1.23991,0
-1.41177,0
-1.14547,0
1.46545,1
1.76136,1
-1.29662,0
0.80089,1
0.80453,1
-0.62358,0
-3.13294,1
-1.06512,0
1.55532,0
0.93443,1
0.34655,0
-2.11458,0
-0.95403,0
0.02762,1
-1.76162,0
-0.54289,0
1.01742,1
0.06022,1
0.52568,0
0.85156,1
-1.83338,0
-0.11513,1
-3.13927,1
-0.76070,1
1.12174,1
-1.55924,0
0.34259,1
0.27169,1
0.91602,1
0.48152,1
1.10816,1
1.01419,1
-0.96926,0
-0.61788,0
0.76715,0
1.42517,0
-1.77926,0
-0.68714,1
1.27856,1
0.92023,1
0.84870,1
0.93110,1
-0.89028,0
0.00465,0
-0.91296,0
0.49973,0
1.48919,0
0.61957,1
1.31413,1
-1.29785,0
-2.71015,0
-0.49772,0
-2.27913,1
1.55466,0
-1.64298,1
1.00196,1
1.17521,1
-0.59768,0
1.09252,1
1.07467,1
-1.98576,0
0.60233,0
-0.12944,0
1.58473,1
-0.75985,0
-0.94091,0
-0.94734,0
0.83461,1
1.67256,0
0.39007,1
-1.70497,0
-2.20168,0
-1.79545,0
0.31858,1
-1.47237,0
1.28656,0
0.87818,1
0.73596,1
-0.25911,0
-1.55431,0
-0.77728,0
0.63705,1
-0.87875,0
0.75532,0
1.45457,1
-2.46956,1
-1.96572,0
-1.52137,0
1.46267,1
1.91249,1
-0.53944,0
-0.41434,0
1.08278,1
-0.89641,0
-2.53113,0
0.33596,0
-1.96404,0
-0.96797,0
0.63589,1
0.55692,1
1.66813,1
-0.40007,0
0.96059,1
1.91411,1
-0.57301,0
0.88287,1
1.18736,1
1.26900,1
-1.18866,0
-1.38070,0
0.49914,1
0.97324,1
0.73478,0
1.00682,1
0.49742,1
1.38167,1
-0.73399,1
-1.14636,0
-1.00792,0
1.19439,1
1.59979,1
0.26722,1
0.60801,1
1.31949,0
0.08686,1
-1.16384,0
-0.31921,0
-0.04945,0
1.23818,0
-0.49589,1
-0.85304,0
0.91692,1
0.85284,1
-1.81743,0
-1.34389,0
0.21252,0
0.92731,0
-1.90791,0
0.89483,1
1.36696,1
-0.97897,0
-2.25378,0
-1.38703,0
0.61876,0
-2.61945,0
-0.41185,1
-0.44387,0
-0.63165,0
-0.21566,0
-0.81460,0
-0.61910,0
-0.67373,0
-0.83396,0
0.99626,1
-0.60667,0
-1.42553,0
-1.63690,0
1.04440,0
-0.28931,1
-0.73673,0
0.09707,1
-0.96894,0
-0.56438,0
-1.97800,0
0.76893,1
-1.57267,0
1.36378,1
1.11447,1
-0.69582,0
1.24182,1
-1.63829,0
-0.57587,1
-0.34735,0
-0.27165,0
-2.34888,0
-0.80784,1
0.34362,0
1.96175,1
0.66889,1
1.38710,0
0.83803,1
-1.75725,0
1.00362,1
0.98073,1
-1.71950,0
1.20023,1
-2.47193,0
0.85623,1
-0.05269,0
0.94478,1
0.19270,1
0.90267,1
1.29484,1
1.21049,1
0.85893,1
1.54629,1
1.01069,0
0.87920,1
0.84813,1
1.53956,1
-1.79675,1
1.30116,0
0.21628,1
-0.79698,0
1.47881,1
1.89157,1
1.22884,0
1.78087,1
0.63209,1
0.20960,1
-0.86287,1
0.65752,0
-0.61117,0
-1.51596,0
1.35716,1
-0.83276,0
1.07825,1
0.78447,1
0.03088,0
1.00506,1
-2.22878,0
-1.68590,0
0.08911,0
-0.99083,1
0.93363,1
-0.78826,0
-1.55259,1
-0.50885,1
1.62673,1
1.07883,0
-0.35279,0
-0.78480,0
1.34760,1
0.88371,1
0.93205,1
0.54964,1
-1.51662,0
0.90508,1
-1.00506,0
-0.78763,0
-0.47135,0
0.76651,1
1.68601,1
1.02353,1
0.60845,1
1.18886,1
1.90262,1
-0.87996,0
0.22842,0
-1.65754,0
-1.63540,0
-1.91224,1
-0.25131,0
0.48551,1
0.10582,0
1.34166,1
0.44305,1
1.37598,1
1.24514,1
1.11367,1
1.12732,1
0.36681,1
-1.11994,0
0.81181,1
1.05416,1
1.27997,1
0.72969,1
1.27832,1
1.40983,1
1.23681,1
-1.84058,1
1.30690,1
0.75662,1
1.23763,0
1.17044,1
-1.54969,0
1.16910,1
-0.65374,0
1.25945,1
1.06234,1
1.17866,0
-0.31680,0
-0.69330,0
-0.60596,0
0.62514,1
0.47757,1
1.42798,1
0.64042,1
-1.06913,1
-0.44719,0
-1.42979,0
0.70482,0
-2.15425,1
1.45126,0
0.95786,0
0.43274,1
1.11524,1
1.42372,1
1.58475,1
-0.60308,0
0.25789,1
0.48658,1
-1.52973,1
0.60087,0
-0.62456,0
-1.58527,1
0.22330,1
0.85661,1
-0.70642,1
0.67120,1
-0.06110,0
0.04034,0
0.87706,1
-1.94500,0
